CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,INF_600,P601,P602,P603,P604,P605_1,P605_2,P605_3,P605_4,P605_5,P605_6,P605_7,P605_8,P605_9,P605_10,P605_11,P605_12,P606,P607,P608,P609_COD,P611_COD,P612,P613,P614,P614_T,P615_1,P615_2,P615_3,P615_4,P615_5,P615_6,P615_7,P615_8,P615_9,P615_10,P615_11,P615_12,P615_13,P615_14,P615_T,P616,P616A,P617,P618,P619,P620,P621,P622_1,P622_2,P623_1,P623_2,P623_3,P624_1,P624_2,P624_3,P624_4,P625,P625A_COD_DEPA,P625_COD_PROV,P625_COD_DIST,P626,P627,P628,P629,P630,P631,P632_1,P632_2,P632_3,P632_4,P632_5,P632_6,P632_7,P632_8,P632_9,P632_10,P632_I,P633,P634_1,P634_2,P634_3,P634_4,P634_5,P634_6,P634_7,P635,P636,P637_COD,P638_1,P638_1_1,P638_1_2,P638_2,P638_2_1,P638_2_2,P638_3,P638_3_1,P638_3_2,P638_4,P638_4_1,P638_4_2,P639_1,P639_1_1,P639_1_2,P639_1_3,P639_2,P639_2_1,P639_2_2,P639_2_3,POB_MIGRANTE,SEXO,EDAD_SIMPLE,EDAD_QUINQUENAL,OCUP600,PETA1,CONDACTIV,PEA,div,RAMA02A,rama01,rrama,secc,nrama1,nrama2,nrama3,nrama12,GOCUP_PERU,GOCUP_VENEZUELA,GEDAD1,GEDAD2,P625_D,P625_P,M622_1,M622_2,INGTOT,INGTOT_MONETARIO,INGTOT_NO_MONETARIO,factorfinal
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00039,00558,33,1,1,1,1,1,1,7,1,1,1,1, , , , , , , , , , , , , , , , , ,9411,5610,2, ,1,2,5,5,5,0,5,5,5,6,6,6,0,6,6,6,66,1, ,2, ,2, , , , ,780,0,0,390,0,0,0,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,1,1,5120,2, , ,2, , ,2, , ,2, , ,1,1,6,1,2, , , ,1,2,3,7,1,1,1,1,56,40,5,4,9,8,6,5,8,9,5,2,2,1,1, , ,1170,1170,0,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00039,00558,33,1,1,1,1,1,1,7,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,1,2,2, , , ,9549,4789,2, ,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1, ,2, ,2, , , , ,113,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5212,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,4,9,1,1,1,1,47,34,4,3,7,6,4,4,5,9,5,2,2,1,1, , ,113,113,0,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00039,00558,33,1,1,1,1,1,1,7,3,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,2,4,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00039,00558,33,1,1,1,1,1,1,7,4,4,2, ,2,2,2,2,2,2,2,2,2,2,2,1,2,2, , , ,9412,5610,4, ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1, ,2, , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,3,4,1,2, ,56, , , ,9,8,6,5,8, , ,1,1, , , , , , , ,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00039,00558,33,1,1,1,1,1,1,7,5,1,2, ,2,2,2,2,2,2,2,2,2,2,2,1,2,2, , , ,9541,4789,2, ,1,5,3,0,0,0,0,0,3,5,5,5,5,5,5,5,41,1, ,2, ,2, , , , ,661,0,0, , ,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,3, , , , ,47, , , ,7,6,4,4,5, , ,0,0,1,1, , ,661,661,0,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00039,00558,33,1,1,1,1,1,1,7,6,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00039,00558,33,1,1,1,1,1,1,7,7,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,1,1,1,1, , , , , , , , , , , , , , , , , ,3322,4630,3,2,1,5,0,12,12,12,12,12,12,0,0,0,0,0,0,0,72,1, ,2, ,2,1,2,300,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,2,1,5413,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,3,7,1,1,1,1,46,34,4,3,7,6,4,4,5,3,5,2,2,1,1,1299,0,1299,1299,0,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , ,5212,4721,5, ,1,2,0,10,13,13,0,0,0,0,0,0,0,0,0,0,36,2,24,2, , , , , , , , , , , , , , , , , ,1,1, , , , ,0,0,0,0,0,0,0,0,0,1, ,4, , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,3,6,1,1,1,1,47,34,4,3,7,6,4,4,5,5, ,2,2, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,4,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,7,7,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,1,9111,2, , ,2, , ,2, , ,1,4,600,2, , , ,2, , , ,1,2,5,14,4,1,2, , , , , , , , , , , , ,3,4, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,8,8,1,1, , , , , , , , , , , , , , , , , ,9111,9700,6,2,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,21,1, ,1,1,1,1,1,20,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,5414,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,10,1,1,1,1,97,42,10,4,20,8,6,5,11,9,5,3,3,1,1,600,0,600,600,0,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00601,1,1,1,1,1,1,1,9,9,9,1,1, , , , , , , , , , , , , , , , , ,5131,5610,3,2,1,6,10,10,10,10,10,10,10,0,0,0,0,0,0,0,70,1, ,2, ,1,1,1,25,10, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,2,4,1,1,1,1,56,40,5,4,9,8,6,5,8,5, ,1,1,1,1,750,300,1050,750,300,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00602,2,1,1,1,1,1,1,5,1,1,1,1, , , , , , , , , , , , , , , , , ,5120,5610,3,2,1,15,8,8,8,8,0,8,8,0,0,0,0,0,0,0,48,1, ,2, ,2,1,2,400,180, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,1,1,8332,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,1,3,7,1,1,1,1,56,40,5,4,9,8,6,5,8,5,8,2,2,1,1,1732,779.4,2511.4,1732,779.4,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00602,2,1,1,1,1,1,1,5,2,2,1,1, , , , , , , , , , , , , , , , , ,5131,5630,3,2,1,4,9,9,9,0,0,9,9,0,0,0,0,0,0,0,45,1, ,1,1,1,1,1,30,10, , , , , ,0,1,2,24,01,02, , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3142,2, , ,2, , ,2, , ,1,3,1400,1,1,4,1,2, , , ,1,2,3,6,1,1,1,1,56,40,5,4,9,8,6,5,8,5,3,2,2, ,1,900,300,1200,900,300,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00602,2,1,1,1,1,1,1,5,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00602,2,1,1,1,1,1,1,5,4,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00602,2,1,1,1,1,1,1,5,5,5,2, ,2,2,2,2,2,2,2,2,1,2,2,2,2,2, , , ,9111,9700,6,2,1,1,12,12,12,12,12,12,12,0,0,0,0,0,0,0,84,1, ,2, ,2,1,1,20,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,9112,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,2,5,12,1,1,1,1,97,42,10,4,20,8,6,5,11,9,9,3,3,1,1,600,0,600,600,0,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,1,1,3,1,1,1,5,1,1,1,1, , , , , , , , , , , , , , , , , ,5141,9602,2, ,1,1,7,2,0,3,2,1,3,0,0,0,0,0,0,0,18,2,24,1,1,2, , , , ,780,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,8332,2, , ,2, , ,2, , ,1,4,690,1,1,4,2,2, , , ,1,1,4,8,1,1,1,1,96,41,11,4,19,8,6,5,11,5,8,2,2,1,1, , ,780,780,0,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,1,1,3,1,1,1,5,2,2,1,1, , , , , , , , , , , , , , , , , ,5142,9602,2, ,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1, ,1,1,2, , , , ,866,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5141,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,2,4,10,1,1,1,1,96,41,11,4,19,8,6,5,11,5,5,3,3,1,1, , ,866,866,0,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,1,1,3,1,1,1,5,3,3,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,1,1,3,1,1,1,5,4,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,1,1,3,1,1,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,1,1,1,1, , , , , , , , , , , , , , , , , ,9411,5630,2, ,1,1,0,8,8,8,8,8,8,6,0,0,0,0,0,0,54,2,48,1,1,2, , , , ,130,0,0,300,0,0,0,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,11,1,1,1,1,56,40,5,4,9,8,6,5,8,9, ,3,3,1,1, , ,430,430,0,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,2,2,1,1, , , , , , , , , , , , , , , , , ,9313,4100,3,2,1,3,0,8,8,8,8,8,8,6,0,0,0,0,0,0,54,2,48,2, ,2,1,3,300,0, , , , , ,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,7111,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,4,10,1,1,1,1,41,33,3,2,6,5,3,3,4,9,7,3,3,1,1,600,0,600,600,0,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,3,3,1,1, , , , , , , , , , , , , , , , , ,5142,9602,2, ,1,1,7,7,7,7,7,7,7,0,0,0,0,0,0,0,49,1, ,2, ,2, , , , ,910,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,2,4,1,1,1,1,96,41,11,4,19,8,6,5,11,5, ,1,1,1,1, , ,910,910,0,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,4,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,5,5,1,1, , , , , , , , , , , , , , , , , ,5142,9602,2, ,1,2,0,0,8,8,0,0,0,6,0,0,0,0,0,0,22,2,31,1,1,1, , , , ,650,0,0, , ,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4417,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,8,1,1,1,1,96,41,11,4,19,8,6,5,11,5,4,2,2,1,1, , ,650,650,0,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,6,6,2, ,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , ,5142,9602,5, ,1,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,10,1, ,2, , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,4,1,2, ,96, , , ,19,8,6,5,11, , ,1,1, , , , , , , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,7,7,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,7,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,8,5,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,2,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,1,1,3,1,1,1,9,9,5,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,1,1,3,1,1,1,6,1,1,1,1, , , , , , , , , , , , , , , , , ,5211,4630,3,1,2,25,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1, ,2, ,2,1,4,1200,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,1,3,6,1,1,1,1,46,34,4,3,7,6,4,4,5,5, ,2,2,1,1,1200,0,1200,1200,0,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,1,1,3,1,1,1,6,2,2,1,1, , , , , , , , , , , , , , , , , ,5212,4752,3,1,1,17,4,8,8,8,8,8,8,0,0,0,0,0,0,0,52,1, ,2, ,2,1,4,900,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5169,2, , ,2, , ,2, , ,2, , ,1,1,4,2,2, , , ,1,2,3,6,1,1,1,1,47,34,4,3,7,6,4,4,5,5,5,2,2,1,1,900,0,900,900,0,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,1,1,3,1,1,1,6,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,1,1,3,1,1,1,6,4,4,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,1,2, , , , , , , , , , , , , , , , , , , , ,3,1,4224,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,10,4,1,2, , , , , , , , , , , , ,3,3, , , , , , , ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,1,1,3,1,1,1,6,5,5,1,1, , , , , , , , , , , , , , , , , ,5131,5630,3,2,1,2,5,10,10,10,10,10,10,0,0,0,0,0,0,0,65,1, ,2, ,2,1,2,200,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,2,2,4,1,1,1,1,56,40,5,4,9,8,6,5,8,5, ,1,1,1,1,866,0,866,866,0,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,1,1,3,1,1,1,6,6,6,1,1, , , , , , , , , , , , , , , , , ,3322,4630,3,1,1,17,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1, ,2, ,2,1,4,920,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,4,8,1,1,1,1,46,34,4,3,7,6,4,4,5,3, ,2,2,1,1,920,0,920,920,0,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00192,11,1,1,3,1,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,1,4,670,1,1,7,3,2, , , ,1,2,4,8,4,1,2, , , , , , , , , , , , ,2,2, , , , , , , ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00192,11,1,1,3,1,1,1,2,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,2,1,1, , , , , , , , , , , , , , , , , ,5131,5610,3,2,1,4,13,13,13,0,13,13,13,0,0,0,0,0,0,0,78,1, ,2, ,2,1,4,720,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,4,2,2, , , ,1,2,3,6,1,1,1,1,56,40,5,4,9,8,6,5,8,5, ,2,2,1,1,720,0,720,720,0,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,3,3,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,2,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,4,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,1,1,2,1,1,1,5,1,1,1,1, , , , , , , , , , , , , , , , , ,9313,4100,3,2,1,8,5,9,9,9,9,9,9,0,0,0,0,0,0,0,59,1, ,2, ,1,1,2,360,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,9211,2, , ,2, , ,2, , ,2, , ,1,1,6,1,2, , , ,1,1,3,6,1,1,1,1,41,33,3,2,6,5,3,3,4,9,9,2,2,1,1,1558.8,0,1558.8,1558.8,0,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,1,1,2,1,1,1,5,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,5,1,2, , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,1,4,660,1,1,4,1,2, , , ,1,2,2,5,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,1,1,2,1,1,1,5,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,1,1,2,1,1,1,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,12.2814386978209
